year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2040,2015,1802079TREC,1802079NPD,333.0,0.0,195.52499999999998,0.0
2040,2015,GW1802-5-21,1802019PD,548.1831553058616,191.0,44.0,0.0
2030,2015,1807087WNPD,1807095NPD,58.00594520768057,10.0,0.0,0.0
2025,2015,WWT1807407W,1807029TREC,5504.483636363637,291.0,0.0,0.0
2035,2015,1807301WPD,1807409PD,6319.834710743802,20.0,0.0,0.0
2040,2015,1807003TREC,1807003NPD,55.0,0.0,97.76249999999999,0.0
2030,2015,1807405WPD,1807059PD,4165.844416854195,10.0,0.0,0.0
2015,2015,WW_1807_3095,1807303TREC,606.0,10.0,0.0,0.0
2035,2015,GW1807-4-11.03,GW1807-4-11.03-AWC,1000.0,0.0,0.0,0.0
2015,2015,GW1807-4-13-AP,1807289NPD,208.0,579.0,0.0,0.0
2025,2015,GW1807-4-13-ASG ,1807005PD,11704.0,579.0,65.5,0.0
2020,2015,1807087WPD,1807181PD,269.3302325581395,10.0,0.0,0.0
2035,2015,GW1807-4-11.04-AC,1807143PD,16100.0,1824.0,196.5,0.0
2040,2015,1802059SREC,1802059NPD,1900.0,0.0,0.0,0.0
2020,2015,1807217WPD,1807407WPD,98426.0,10.0,0.0,0.0
2015,2015,GW1807-4-23-AR,1807369PD,1222.0,579.0,3.0,0.0
2040,2015,1807407BDSL,1807407WPD,1000.0,0.0,404.085,0.0
2030,2015,WW_1803_2940,1803083TREC,400.0,10.0,0.0,0.0
2025,2015,SW1803SWP16,BVWSD,1494.8071177303668,0.0,0.0,0.0
2020,2015,WW_1804_3055,1804069TREC,1500.68615865,20.0,0.0,0.0
2030,2015,WWT1807246W,1807246WAREC,27745.0,0.0,10.0,0.0
2025,2015,GW1806-3-03.01 ,1806019GW,10308.836492455612,0.0,0.0,0.0
2035,2015,1807255NPD,1807255E,280.0,587.16,0.0,280.0
2040,2015,1809039NPD,1809039E,1465.0,391.44,0.0,1465.0
2025,2015,1807227PD,1807227E,25690.9,163.1,0.0,25690.9
2040,2015,WW_1806_1185,1806031TREC,116.0,10.0,0.0,0.0
2025,2015,GW1807-4-04.07 ,1807231PD,2960.9587488667275,1158.0,131.0,0.0
2030,2015,WWT1807087W,1807087WTREC,5183.0,10.0,0.0,0.0
2020,2015,GW1805-2-04 ,1805073PD,1187.1282148103344,352.0,3.0,0.0
2040,2015,WWT1807387W,1807387WTREC,14179.999999999998,10.0,0.0,0.0
2020,2015,WW_1807_2485,1807285TREC,6430.0,10.0,0.0,0.0
2015,2015,1807095PD,1807095E,21333.0,652.4,0.0,21333.0
2025,2015,GW1807-4-11.04-AC,1807143PD,16100.0,1824.0,196.5,0.0
2040,2015,GW1810-7-21.01 ,1810011PD,26073.2711736,476.0,65.5,0.0
2020,2015,SW1801031,1801031PD,2765.9656305041176,49.3392742,88.0,0.0
2015,2015,GW1807-8-02.03-ASB,1807069PD,1564.0,579.0,404.085,0.0
2030,2015,GWSC-8-02.01-ACH,1807079PD,13859.000002175666,579.0,65.5,0.0
2040,2015,GW1807-4-13-6B,1807385PD,4975.0,579.0,65.5,0.0
2015,2015,GW1803-5-22.12 ,1803067PD,4259.6163358,399.0,65.5,0.0
2035,2015,1807398PD,1807398E,22262.0,489.29999999999995,0.0,22262.0
2025,2015,STW1807202,1807202STW,4800.060657118787,0.0,0.0,0.0
2015,2015,SW1805025,1805025WIMP,33375.35953978907,74.0089113,0.0,0.0
2040,2015,1807051WXF,1807051WPD,746.3070791261861,24.6696371,44.0,0.0
2025,2015,SW1810027,1810027PD,732.6293333333333,24.6696371,44.0,0.0
2040,2015,IMP1804062,1804062PD,6276.134636264929,24.6696371,0.0,0.0
2015,2015,1807403PD,1807403E,15799.020689655172,163.1,0.0,15799.020689655172
2025,2015,1805049TREC,1805049PD,56.34764727051064,0.0,97.76249999999999,0.0
2035,2015,1804039TREC,1804039NPD,11742.0,0.0,391.04999999999995,0.0
2040,2015,1805089GWR,1805089WPD,19787.022222222222,0.0,3.0,0.0
2015,2015,SW1810015,1810015PD,1474.2222514725722,24.6696371,44.0,0.0
2040,2015,1807317NPD,1807317E,3580.0,616.16,0.0,3580.0
2015,2015,SW1805SWP05a,SW1805SWP05axf2,3747.6080161330983,0.0,0.0,0.0
2035,2015,GW1807-4-13-ASG ,1807393PD,9200.0,579.0,0.0,0.0
2020,2015,WW_1801_1415,1801023TREC,140.0,10.0,0.0,0.0
2035,2015,GW1808-6-05.02 ,1808009PD,464.1214024466019,1062.0,18.0,0.0
2035,2015,1807101TREC,1807101NPD,1335.0,0.0,195.52499999999998,0.0
2015,2015,1807061WPD,1807063PD,4426.0,10.0,404.085,0.0
2015,2015,1807309WIMP,1807309WPD,539361.0,20.0,132.0,0.0
2025,2015,GW1802-5-21,GW1802-5-21.51 ,570.46136192256,0.0,0.0,0.0
2020,2015,GW1807-SBBA,1807409PD,5428.31043956044,579.0,65.5,0.0
2020,2015,GW1805-2-35,1805079PD,1712.070388506027,352.0,3.0,0.0
2025,2015,1805047NPD,1805047E,3087.3011771000006,1527.36,0.0,3087.3011771000006
2015,2015,SW1802041,1802041PD,1121.0,24.6696371,44.0,0.0
2040,2015,1804069NPD,1804069E,10858.032102084999,59.84,0.0,10858.032102084999
2035,2015,1807055REC,1807399TREC,800.0,10.0,0.0,0.0
2040,2015,WW_1805_830,1805031TREC,18602.115654045578,10.0,0.0,0.0
2015,2015,1807061WPD,1807061WE,26018.0,163.1,0.0,26018.0
2035,2015,GW1803-5-22.12 ,1803037PD,18046.1803488,399.0,65.5,0.0
2040,2015,1807377AREC,1807377NPD,7150.0,0.0,0.0,0.0
2030,2015,1807411WPD,1807165PD,9267.461217778464,49.3392742,0.0,0.0
2035,2015,1805043TREC,1805043NPD,3068.8878500000005,579.0,100.76249999999999,0.0
2040,2015,RES_Flsm,1802087PD,146.20530973451326,24.6696371,44.0,0.0
2040,2015,1809023PD,1809023E,128090.0,489.29999999999995,0.0,128090.0
2020,2015,1803005NPD,1803005E,2240.0,17.6,0.0,2240.0
2020,2015,1807387PD,1807035PD,2849.0,20.0,0.0,0.0
2025,2015,1802021PD,1802021E,17383.0,35.2,0.0,17383.0
2020,2015,1807355NPD,1807355E,1148.6768,587.16,0.0,1148.6768
2025,2015,SW1807297W,1807297WIMP,1892.070830342187,24.6696371,0.0,0.0
2030,2015,WW_1804_1605,1804031TREC,622.8150416228112,20.0,0.0,0.0
2030,2015,GW1807-4-04.02 ,1807303PD,10729.754433578213,579.0,65.5,0.0
2015,2015,1802075NPD,1802075E,56.0,21.12,0.0,56.0
2025,2015,1804021NPD,1804021E,603.0,21.12,0.0,603.0
2035,2015,1807055PD,1807129PD,2464.4246812754304,10.0,0.0,0.0
2015,2015,1807047NPD,1807047E,3793.0,587.16,0.0,3793.0
2035,2015,1807297WIMP,1807297WNPD,1892.070830342187,0.0,44.0,0.0
2040,2015,GW1804-5-22.15 ,1804065PD,4769.7904036029795,482.0,131.0,0.0
2015,2015,1807309WPD,1807097PD,21253.0,10.0,0.0,0.0
2025,2015,1807241PD,1807241E,20720.0,163.1,0.0,20720.0
2025,2015,1805083NPD,1805083E,5638.0,763.68,0.0,5638.0
2035,2015,1805031SREC,1805031NPD,302.4648012524229,0.0,0.0,0.0
2035,2015,1805049PD,1805049E,25260.0,954.5999999999999,0.0,25260.0
2020,2015,GW1810-7-21.04-AB,1810001PD,1856.3162557899984,476.0,3.0,0.0
2020,2015,1807161WNPD,1807243NPD,7929.0,40.0,0.0,0.0
2040,2015,CVP_CACHM,1806041PD,2518.0,10.0,44.0,0.0
2015,2015,GW1807-4-13-ASG ,1807089PD,2135.9459436,579.0,65.5,0.0
2040,2015,1802085NPD,1802085E,2363.2023809523807,52.800000000000004,0.0,2363.2023809523807
2020,2015,PGE_SFSR,1804067NPD,8418.0,24.6696371,0.0,0.0
2040,2015,R_KERN,BVWSD,4461.0,0.0,0.0,0.0
2040,2015,1802089WPD,1802081PD,3016.7111111111108,10.0,0.0,0.0
2015,2015,SW1805SWP05axf,1805007E,441.3919838669019,1184.0,0.0,441.3919838669019
2030,2015,GW1804019,1804019PD,7672.219625,241.0,3.0,0.0
2035,2015,GW1807-4-13-ASG ,1807135PD,3945.9,579.0,65.5,0.0
2040,2015,1804063IMP,1804063WPD,173071.0,0.0,179.0,0.0
2015,2015,1803073WIMP,1803035GW,116.0,399.0,0.0,116.0
2030,2015,1807217WPD,1807387WPD,9441.0,10.0,0.0,0.0
2015,2015,WWT1807246W,1807246WAREC,27780.0,0.0,10.0,0.0
2035,2015,1807407WPD,1807033PD,20221.0,10.0,0.0,0.0
2015,2015,1805005PD,1805005E,981.6043507817811,954.5999999999999,0.0,981.6043507817811
2025,2015,1807051WNPD,1807051WE,2258.6286579506677,391.44,0.0,2258.6286579506677
2025,2015,1807055REC,1807399TREC,800.0,10.0,0.0,0.0
2040,2015,1807215BDSL,1807215PD,19774.0,0.0,808.17,0.0
2020,2015,GW1803-5-22.12 ,1803067PD,4704.6050740499995,399.0,65.5,0.0
2015,2015,1807051WPD,1807388PD,6648.0,10.0,0.0,0.0
2030,2015,1807325PD,1807325E,3438.0,163.1,0.0,3438.0
2025,2015,WWT1802031,1802031TREC,3000.0,10.0,0.0,0.0
2015,2015,GW1801-1-01 ,1801007PD,2028.53486885,178.0,3.0,0.0
2040,2015,1807297WIMP,1807297WNPD,1892.070830342187,0.0,44.0,0.0
2025,2015,1807033NPD,1807033E,200.0,195.72,0.0,200.0
2015,2015,1803005NPD,1803005E,733.0,17.6,0.0,733.0
2035,2015,GW1803-5-22.11 ,1803017PD,49959.0,979.0,65.5,0.0
2030,2015,GW1807-4-23-AR,1807005PD,3803.0,579.0,65.5,0.0
2040,2015,GW1809-6-44,1809031PD,3012.0,362.0,65.5,0.0
2035,2015,1807239NPD,1807239E,4955.0,257.92,0.0,4955.0
2030,2015,WWT1807087,1807087TREC,38017.0,10.0,0.0,0.0
2040,2015,1806045PD,1806045E,1437.0,652.4,0.0,1437.0
2020,2015,1802085WGW,1802085PD,31861.80787637276,0.0,131.0,0.0
2025,2015,GW1807-4-11.04-AC,1807129PD,2799.9999999999995,608.0,3.0,0.0
2025,2015,1802029PD,1802029E,1454.3916289003962,88.0,0.0,1454.3916289003962
2025,2015,1807239NPD,1807239E,3588.0,257.92,0.0,3588.0
2035,2015,1807161WNPD,1807161WE,23508.41641465975,195.72,0.0,23508.41641465975
2035,2015,1802059NPD,1802059E,182091.0,38.72,0.0,182091.0
2025,2015,1807309WPD,1807149PD,29065.99999999994,10.0,0.0,0.0
2035,2015,GW1807-8-02.02-ACU,1807385PD,5034.401674157767,579.0,65.5,0.0
2035,2015,1807055WPD,1807031PD,5186.0,10.0,0.0,0.0
2030,2015,1807055REC,1807253TREC,369.0,10.0,0.0,0.0
2040,2015,XFECCID,1804007NPD,808.038170905,24.6696371,0.0,0.0
2040,2015,WWT1807339,1807339TREC,11015.0,30.0,0.0,0.0
2035,2015,1805025WPD,1805073PD,11059.548681407477,10.0,0.0,0.0
2035,2015,1807329NPD,1807329E,1470.0,391.44,0.0,1470.0
2025,2015,SW1805081PEN,1805023PD,1592.179720851658,10.0,3.0,0.0
2025,2015,WW_1806_530,1806079TREC,4000.0,10.0,0.0,0.0
2020,2015,GW1808-6-05.01 ,1808005PD,6019.0,177.0,3.0,0.0
2015,2015,SW1801013,1801013PD,1494.6093649775498,98.6785484,176.0,0.0
2020,2015,1807237NPD,1807237E,90.0,195.72,0.0,90.0
2015,2015,1807217WPD,1807217WE,1803727.9999999998,1141.7,0.0,1803727.9999999998
2030,2015,1807055REC,1807255TREC,260.0,30.0,0.0,0.0
2025,2015,1806035PD,1806035E,5598.0,163.1,0.0,5598.0
2015,2015,GW1808-6-05.02 ,1808009PD,859.2885980000002,885.0,15.0,0.0
2035,2015,WW_1805_830,1805031TREC,17144.976649214273,10.0,0.0,0.0
2040,2015,SW1807371,1807371PD,7400.0,24.6696371,44.0,0.0
2025,2015,1806063PD,1806041PD,540.1450268356743,10.0,0.0,0.0
2040,2015,XF1807339,1807339PD,1751.418439716312,24.6696371,44.0,0.0
2020,2015,R_Kern,1803005IMP,135000.0,0.0,0.0,0.0
2040,2015,WW_1807_2345,1807271TREC,645.0,10.0,0.0,0.0
2025,2015,1807105TREC,1807105NPD,1500.0,0.0,195.52499999999998,0.0
2040,2015,1806011NPD,1806011E,3500.0,195.72,0.0,3500.0
2030,2015,GW1807-4-13-ASG ,1807289PD,3100.0,579.0,3.0,0.0
2030,2015,GW1807-4-11.04-AC,1807057PD,8680.040947763755,579.0,65.5,0.0
2035,2015,UNS1807339,1807339PD,4378.54609929078,10.0,0.0,0.0
2040,2015,1807307PD,1807307E,248366.0,489.29999999999995,0.0,248366.0
2025,2015,1807337NPD,1807337E,953.0,391.44,0.0,953.0
2030,2015,SW1805081PEN,1805045PD,3200.0,10.0,3.0,0.0
2035,2015,1805039PD,1805039E,2837.5299999999997,240.0,0.0,2837.5299999999997
2040,2015,RES_1805085,1805085NPD,196.4088224,24.6696371,0.0,0.0
2030,2015,GW1803-5-22.08 ,1803019GW,7008.663642152181,399.0,0.0,0.0
2025,2015,1803055PD,1803055E,10436.0,35.2,0.0,10436.0
2040,2015,GW1807-8-02.01-ACH,1807063PD,3600.0,579.0,3.0,0.0
2040,2015,SW1806SWP15,1806017WIMP,25915.0,716.0,0.0,0.0
2020,2015,SW1807099,1807099PD,218.66542230517965,24.6696371,44.0,0.0
2020,2015,1804031PD,1804031E,16064.0,52.800000000000004,0.0,16064.0
2020,2015,WWT1807289,1807289TREC,2050.0,30.0,0.0,0.0
2030,2015,1807309WPD,1807239PD,21018.0,10.0,0.0,0.0
2035,2015,SW1802103,1802101PD,9947.633851679086,24.6696371,44.0,0.0
2020,2015,1807103WPD,1807293PD,500.1242937853108,10.0,0.0,0.0
2035,2015,1807137PD,1807137E,3113.55,326.2,0.0,3113.55
2015,2015,SW1803SWP19,1803069PD,152.04552352048557,2281.0,44.0,0.0
2025,2015,SW1805049,1805049PD,23342.93965232335,88.9,69.6,0.0
2015,2015,1802101PD,1802101E,10110.982449845087,52.800000000000004,0.0,10110.982449845087
2040,2015,1806057PD,1806057E,2216.0,326.2,0.0,2216.0
2040,2015,1804023NPD,1804023E,131.96217755,42.24,0.0,131.96217755
2030,2015,GW1805-2-09.01 ,1805003PD,5119.245283018868,352.0,404.085,0.0
2030,2015,WW_1805_2920,1805095TREC,1680.0,40.0,0.0,0.0
2020,2015,1809003WPD,1809009PD,654.0455551212383,10.0,0.0,0.0
2025,2015,1807071PD,1807071E,5762.48,326.2,0.0,5762.48
2040,2015,1807385TREC,1807385NPD,800.0,0.0,0.0,0.0
2030,2015,1807087WIMP,1807087WPD,13000.000000000002,0.0,44.0,0.0
2040,2015,WWT1807069,1807069SREC,1600.4213760561834,10.0,0.0,0.0
2020,2015,WW_1807_1910,1807397TREC,1400.0,40.0,0.0,0.0
2020,2015,1807225TREC,1807225NPD,800.0,0.0,97.76249999999999,0.0
2025,2015,1807315PD,1807315E,6601.0,326.2,0.0,6601.0
2035,2015,1807339PD,1807339E,24695.0,815.5,0.0,24695.0
2035,2015,1807037PD,1807037E,13530.779,163.1,0.0,13530.779
2025,2015,WW_1807_3170,1807235TREC,844.0,60.0,0.0,0.0
2025,2015,GW1807-8-01-OCWD,1807233PD,11787.724106155547,579.0,3.0,0.0
2025,2015,SW1801031,1801031PD,2905.835483410292,49.3392742,88.0,0.0
2020,2015,XFR1807217W,1807217WIMP,80020.68855723168,49.3392742,0.0,0.0
2035,2015,GW1803-5-22,GW1803-5-22.14 ,14632.0,0.0,0.0,0.0
2035,2015,1807055WNPD,1807055WE,12643.743508214096,391.44,0.0,12643.743508214096
2040,2015,1807388PD,1807388E,30319.0,414.20000000000005,0.0,30319.0
2025,2015,GW1802-5-21.64 ,1802083WPD,5036.0,191.0,65.5,0.0
2025,2015,GW1807-4-08 ,1807397PD,1568.9399651512751,579.0,65.5,0.0
2020,2015,1805015PD,1805015E,14156.0,602.0,0.0,14156.0
2015,2015,1807407WPD,1807387PD,213.65625,0.0,0.0,0.0
2020,2015,SW1805081EB,1805003PD,13714.716981132076,0.0,3.0,0.0
2035,2015,SW1805081PEN,1805033PD,2156.521904104864,10.0,3.0,0.0
2035,2015,GW1807-4-23-AR,1807293PD,1221.0066430903155,579.0,65.5,0.0
2040,2015,SW1805081PEN,1805069PD,10108.0,10.0,3.0,0.0
2035,2015,1806061WPD,1806005PD,1909.9097051566848,10.0,44.0,0.0
2025,2015,1807407WPD,1807207PD,3307.910242872228,10.0,0.0,0.0
2015,2015,GW1802-5-21.58 ,1802005PD,8932.0,465.0,65.5,0.0
2030,2015,1804031TREC,1804031NPD,622.8150416228112,0.0,195.52499999999998,0.0
2040,2015,1802075PD,1802075E,38021.0,52.800000000000004,0.0,38021.0
2015,2015,1806011PD,1806011E,9992.0,326.2,0.0,9992.0
2030,2015,1807251TREC,1807251NPD,2016.0,0.0,195.52499999999998,0.0
2035,2015,WW_1805_2767,1805077TREC,1431.0,40.0,0.0,0.0
2040,2015,1802031NPD,1802031E,3459.9999999999995,21.12,0.0,3459.9999999999995
2020,2015,1807215BDSL,1807215PD,19510.0,0.0,808.17,0.0
2040,2015,SFBayDelta,CVP_CCC,91364.22413793103,0.0,0.0,0.0
2040,2015,1804045NPD,1804045E,2129.8081679,21.12,0.0,2129.8081679
2015,2015,GW1809-6-44,1809023PD,18050.40971101276,362.0,65.5,0.0
2030,2015,1807055WGW,1807055WPD,177166.87511040454,0.0,65.5,0.0
2020,2015,1807059NPD,1807059E,5791.0,195.72,0.0,5791.0
2020,2015,WW_1805_1135,1805043TREC,3068.8878500000005,20.0,1095.0,0.0
2025,2015,1801013TREC,1801013NPD,448.0,0.0,391.04999999999995,0.0
2025,2015,1807105NPD,1807105E,1500.0,391.44,0.0,1500.0
2040,2015,IMP1801031,1801031PD,163.4883610225163,24.6696371,44.0,0.0
2040,2015,WWT1809023,1809023TREC,16300.0,30.0,0.0,0.0
2030,2015,1803027GW,1803027PD,7543.3263353,0.0,3.0,0.0
2040,2015,1807061WPD,1807061WE,35734.269772523316,163.1,0.0,35734.269772523316
2020,2015,SW1806065,1806065PD,9556.5167649,74.0089113,132.0,0.0
2025,2015,1807055PD,1807253PD,1640.1084082496034,10.0,0.0,0.0
2020,2015,GW1807-4-23-AR,1807315PD,763.7011858695652,579.0,65.5,0.0
2020,2015,1805075TREC,1805075NPD,1800.0,0.0,195.52499999999998,0.0
2035,2015,1806075GW,1806075PD,2300.0,471.0,65.5,0.0
2015,2015,1807411WNPD,1807411NPD,1304.0,0.0,0.0,0.0
2020,2015,WW_1805_1590,1805047TREC,2685.27686875,40.0,0.0,0.0
2040,2015,1807307WNPD,1807307WE,5850.0,195.72,0.0,5850.0
2035,2015,1807041WPD,1807041WE,99810.0,163.1,0.0,99810.0
2015,2015,WWT1802075,1802075TREC,56.0,10.0,0.0,0.0
2040,2015,1805091PD,1805091E,2311.8999999999996,636.4,0.0,2311.8999999999996
2015,2015,1807185NPD,1807185E,502.0,195.72,0.0,502.0
2015,2015,1807001PD,1807001E,9973.0,326.2,0.0,9973.0
2040,2015,1805095TREC,1805095NPD,1680.0,0.0,391.04999999999995,0.0
2035,2015,WW_1806_2827,1806019TREC,3698.00985934207,50.0,0.0,0.0
2015,2015,1807091NPD,1807091E,9300.0,391.44,0.0,9300.0
2020,2015,1807285GW,1807285NPD,11535.0,0.0,0.0,0.0
2015,2015,1804015PD,1804015E,2783.4812799499996,17.6,0.0,2783.4812799499996
2025,2015,GW1806-3-04.06 ,1806005PD,2956.0864759550154,471.0,65.5,0.0
2020,2015,GW1803-5-22.14 ,1803009PD,27598.0,718.0,65.5,0.0
2020,2015,SW1807335,1807335PD,3268.0,24.6696371,44.0,0.0
2015,2015,1805071TREC,1805071NPD,846.0,0.0,293.28749999999997,0.0
2015,2015,1809030WPD,1810027PD,684.0,10.0,0.0,0.0
2040,2015,1809030WPD,1810019PD,303.6855132881709,10.0,0.0,0.0
2015,2015,WWT1807339,1807339TREC,7310.0,30.0,0.0,0.0
2025,2015,GW1801-1-55.01 ,1802013PD,4.968632371392723,1000.0,3.0,0.0
2025,2015,WWT1807161W,1807161WTREC,21347.318746541925,10.0,0.0,0.0
2030,2015,GW1807-8-04 ,1807069PD,1819.8313715964048,579.0,65.5,0.0
2040,2015,WW_1805_50,1805003SREC,3000.0,10.0,0.0,0.0
2040,2015,1807261NPD,1807261E,200.0,195.72,0.0,200.0
2035,2015,GW1804-5-22.01 ,1804063IMP,14818.073498009006,241.0,0.0,0.0
2030,2015,1801027WPD,1801013PD,277.9863481228669,10.0,0.0,0.0
2025,2015,1806041TREC,1806041NPD,1000.0,0.0,97.76249999999999,0.0
2030,2015,1802021PD,1802021E,17798.0,35.2,0.0,17798.0
2030,2015,WW_1804_3055,1804069TREC,2295.5281118,20.0,0.0,0.0
2035,2015,1802089WPD,1802081PD,2889.6000000000004,10.0,0.0,0.0
2025,2015,SW1805SWP08,1805001WPD,54988.84719886143,146.6,88.0,0.0
2015,2015,1809030WGW,1809001PD,3787.0,362.0,65.5,0.0
2040,2015,1807041WPD,1807250PD,11205.692719565703,10.0,0.0,0.0
2030,2015,WWT1805049,1805049TREC,520.0,50.0,0.0,0.0
2015,2015,1807085PD,1807085E,17166.0,489.29999999999995,0.0,17166.0
2025,2015,GW18060107,1806005PD,1922.04041618419,471.0,65.5,0.0
2020,2015,1807047PD,1807047E,18007.0,326.2,0.0,18007.0
2040,2015,1807411WIMP,1807285GW,1076.4277715565509,579.0,0.0,1076.4277715565509
2040,2015,SW_AAC,1810021IMP,9789.0,0.0,0.0,0.0
2025,2015,1807269WPD,1807267PD,2114.0,10.0,0.0,0.0
2035,2015,DSL1807309W,1807309WIMP,49734.88686297795,0.0,0.0,0.0
2020,2015,1807357NPD,1807357E,11.0,195.72,0.0,11.0
2040,2015,1806067GW,1806067PD,12836.966627282252,0.0,9.0,0.0
2015,2015,1806031PD,1806031E,2994.0,326.2,0.0,2994.0
2020,2015,GW1807-8-04 ,1807372PD,1100.0,579.0,3.0,0.0
2020,2015,SW1807265,1807375WGW,399.664147774979,579.0,0.0,399.664147774979
2040,2015,1807385PD,1807385E,24251.0,815.5,0.0,24251.0
2020,2015,1807221TREC,1807221NPD,1031.011,20.0,195.52499999999998,0.0
2030,2015,IMP1807246,GWR1807-8-01 -OCWD,6733.0,24.6696371,0.0,0.0
2040,2015,1807305PD,1807305E,7459.999999256001,326.2,0.0,7459.999999256001
2020,2015,1805049TREC,1805049NPD,520.0,0.0,488.81249999999994,0.0
2020,2015,IMP1801031,1801031PD,134.05055457704574,24.6696371,44.0,0.0
2015,2015,1807239NPD,1807239E,1449.0,257.92,0.0,1449.0
2030,2015,GW1805-2-09.02 ,1806043PD,2331.80629735049,471.0,65.5,0.0
2030,2015,1807411WGWB,1807411WE,33582.19346613706,0.0,0.0,33582.19346613706
2035,2015,1807069PD,1807069E,31475.0,652.4,0.0,31475.0
2040,2015,1804037PD,1804037E,26170.0,35.2,0.0,26170.0
2020,2015,DSL1807309W,1807389PD,3498.532149,24.6696371,3687.0,0.0
2030,2015,SW1804SWP10,1807217WGWR,82163.25454567786,136.0,0.0,0.0
2025,2015,1806079TREC,1806079NPD,4000.0,0.0,97.76249999999999,0.0
2025,2015,1807407REC,1807032TREC,150.0,10.0,0.0,0.0
2025,2015,1807015PD,1807015E,11181.0,489.29999999999995,0.0,11181.0
2035,2015,WW_1806_1895,1806041TREC,1000.0,10.0,0.0,0.0
2035,2015,GW1806-3-12,1806053PD,453.0720338983051,471.0,65.5,0.0
2015,2015,WW_1807_2565,1807311TREC,738.0,20.0,0.0,0.0
2020,2015,GW1807-8-02.06-ASB ,1807085PD,10350.405666452029,579.0,65.5,0.0
2020,2015,1807407WPD,1807207PD,3292.178458289335,10.0,0.0,0.0
2025,2015,1807289NPD,1807289E,2720.06427221172,750.26,0.0,2720.06427221172
2025,2015,1807309WIMP,1807275PD,2251.0,10.0,44.0,0.0
2030,2015,GW1807-4-11.04-AC,1807399PD,8560.0,1158.0,6.0,0.0
2015,2015,1807315PD,1807315E,5802.0,326.2,0.0,5802.0
2030,2015,GW1807-8-02.07 ,1807419GW,4032.7289811432906,579.0,0.0,0.0
2035,2015,1810013TREC,1810013NPD,33900.0,0.0,293.28749999999997,0.0
2040,2015,1809013PD,1807077PD,372.378324950202,10.0,0.0,0.0
2015,2015,1807079NPD,1807079E,1227.0,195.72,0.0,1227.0
2020,2015,RES1805089,1805089IMP,63617.81281449178,0.0,0.0,0.0
2025,2015,1803083TREC,1803083NPD,400.0,0.0,97.76249999999999,0.0
2030,2015,1807005PD,1807005E,15904.0,326.2,0.0,15904.0
2015,2015,WW_1807_2345,1807271TREC,363.0,10.0,0.0,0.0
2030,2015,1806051TREC,1806051PD,270.0,0.0,97.76249999999999,0.0
2030,2015,WW_1805_2767,1805077TREC,1251.0,40.0,0.0,0.0
2025,2015,1802069WPD,1802087PD,8668.460176991151,10.0,0.0,0.0
2015,2015,GW1807-4-11.04-AC,1807029BDSL,1689.9114910092787,0.0,0.0,0.0
2030,2015,GW1807-8-02.01-ACH,1807235PD,2393.7391304347825,579.0,3.0,0.0
2015,2015,1807321PD,1807321E,31211.009999999995,58.0,0.0,31211.009999999995
2025,2015,RES1805067,1805067PD,1907.846715328467,24.6696371,44.0,0.0
2030,2015,WW_1810_3290,1810013TREC,15100.0,10.0,0.0,0.0
2030,2015,GW1806-3-12,1806053PD,440.96045197740114,471.0,65.5,0.0
2030,2015,GW1807-8-01,1807169PD,4200.0,579.0,3.0,0.0
2025,2015,GW1807-4-13-ASG ,1807001PD,10273.0,579.0,65.5,0.0
2030,2015,1805031SREC,1805031NPD,302.4668466752744,0.0,0.0,0.0
2035,2015,1804009NPD,1804009E,26279.0,38.72,0.0,26279.0
2030,2015,1802083NPD,1802083E,1000.0,21.12,0.0,1000.0
2020,2015,GW1807-4-13-ASG ,1807361PD,3889.0,579.0,65.5,0.0
2015,2015,1807041WPD,1807045PD,4698.164757886277,10.0,0.0,0.0
2015,2015,1804023SREC,1804023NPD,128.8932897,0.0,0.0,0.0
2035,2015,1807229WPD,1807349WPD,2064.7974213713615,10.0,0.0,0.0
2040,2015,1807229WPD,1807021PD,2337.0,10.0,0.0,0.0
2035,2015,1807032PD,1807032E,12495.0,815.1,0.0,12495.0
2035,2015,1806035PD,1806035E,5858.0,163.1,0.0,5858.0
2015,2015,1807227PD,1807227E,26823.6,163.1,0.0,26823.6
2025,2015,GW1805-2-09.02 ,1805061PD,574.0,352.0,65.5,0.0
2020,2015,1807027GW,1807367PD,5632.831748324706,469.0,3.0,0.0
2015,2015,IMP1802013,1802013PD,200.0,24.6696371,0.0,0.0
2025,2015,GW1802-5-21.64 ,1802077PD,5681.0,191.0,65.5,0.0
2020,2015,GW1807-8.02-NML,1807317PD,4000.0,817.0,65.5,0.0
2025,2015,SW1803SWP19,1803069PD,320.0,2281.0,44.0,0.0
2030,2015,1807049WPD,1807049WE,17500.0,326.2,0.0,17500.0
2035,2015,GW1807-8-02.07 ,1807419GW,3976.680179496298,579.0,0.0,0.0
2020,2015,GW1806-3-04.08-AS,1806011GW,8265.982501204046,1507.0,0.0,0.0
2020,2015,1807103WPD,1807103WE,8085.0,163.1,0.0,8085.0
2020,2015,1807243PD,1807243E,31080.0,652.4,0.0,31080.0
2040,2015,1807087WPD,1807277NPD,8541.0,10.0,0.0,0.0
2020,2015,1807398TREC,1807398NPD,1340.0,0.0,391.04999999999995,0.0
2015,2015,1803071SREC,1803071NPD,220.0,0.0,0.0,0.0
2035,2015,1804001PD,1804001E,22145.0947256,35.2,0.0,22145.0947256
