year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2040,2015,1807407WPD,1807143PD,15080.18,25,0,0
2020,2015,GW1807-4-11.04-AC,1807143PD,16099.99501,1824,545.25,0
2025,2015,GW1807-4-11.04-AC,1807143PD,16100,1824,545.25,0
2040,2015,GW1807-4-11.04-AC,1807143PD,16100,1824,545.25,0
2035,2015,GW1807-4-11.04-AC,1807143PD,16100,1824,545.25,0
2030,2015,GW1807-4-11.04-AC,1807143PD,16100.00486,1824,545.25,0
2015,2015,1807407WPD,1807143PD,17396.58646,25,0,0
2015,2015,1807143PD,1807143E,26938.09,350.2,0,26938.09
2020,2015,1807143PD,1807143E,32271.47,362.2,0,32271.47
2025,2015,1807143PD,1807143E,32691.57,362.2,0,32691.57
2030,2015,1807143PD,1807143E,33115.84,362.2,0,33115.84
2035,2015,1807143PD,1807143E,33545.39,362.2,0,33545.39
2040,2015,1807143PD,1807143E,33980.18,362.2,0,33980.18
2015,2015,1807347PD,1807145PD,117.0004352,25,0,0
2020,2015,1807145TREC,1807145NPD,280,0,236,0
2020,2015,WWT1807145,1807145TREC,280,108,0,0
2020,2015,1807145NPD,1807145E,280,195.72,0,280
2025,2015,WWT1807145,1807145TREC,353.33,108,0,0
2025,2015,1807145TREC,1807145NPD,353.33,0,236,0
2025,2015,1807145NPD,1807145E,353.33,195.72,0,353.33
2030,2015,1807145TREC,1807145NPD,426.67,0,236,0
2030,2015,1807145NPD,1807145E,426.67,195.72,0,426.67
2030,2015,WWT1807145,1807145TREC,426.67,108,0,0
2040,2015,1807145NPD,1807145E,500,195.72,0,500
2035,2015,WWT1807145,1807145TREC,500,108,0,0
2040,2015,WWT1807145,1807145TREC,500,108,0,0
2035,2015,1807145TREC,1807145NPD,500,0,236,0
2040,2015,1807145TREC,1807145NPD,500,0,236,0
2035,2015,1807145NPD,1807145E,500,195.72,0,500
2020,2015,1807347PD,1807145PD,1644.17,25,0,0
2025,2015,1807347PD,1807145PD,1663.009,25,0,0
2030,2015,1807347PD,1807145PD,1681.949,25,0,0
2035,2015,1807347PD,1807145PD,1700.951,25,0,0
2040,2015,1807347PD,1807145PD,1720.06,25,0,0
2015,2015,1807246GW,1807145PD,13324.04956,551,26,0
2015,2015,1807145PD,1807145E,13441.05,136,0,13441.05
2020,2015,1807246GW,1807145PD,14797.53,551,26,0
2025,2015,1807246GW,1807145PD,14967.061,551,26,0
2030,2015,1807246GW,1807145PD,15137.501,551,26,0
2035,2015,1807246GW,1807145PD,15308.569,551,26,0
2040,2015,1807246GW,1807145PD,15480.51,551,26,0
2020,2015,1807145PD,1807145E,16441.7,136,0,16441.7
2025,2015,1807145PD,1807145E,16630.07,136,0,16630.07
2030,2015,1807145PD,1807145E,16819.45,136,0,16819.45
2035,2015,1807145PD,1807145E,17009.52,136,0,17009.52
2040,2015,1807145PD,1807145E,17200.57,136,0,17200.57
2015,2015,1807147NPD,1807147E,99,195.72,0,99
2015,2015,1807407WNPD,1807147NPD,99,25,0,0
2025,2015,1807407WNPD,1807147NPD,150,25,0,0
2030,2015,1807407WNPD,1807147NPD,150,25,0,0
2020,2015,1807407WNPD,1807147NPD,150,25,0,0
2025,2015,1807147NPD,1807147E,150,195.72,0,150
2030,2015,1807147NPD,1807147E,150,195.72,0,150
2020,2015,1807147NPD,1807147E,150,195.72,0,150
2040,2015,1807407WNPD,1807147NPD,200,25,0,0
2035,2015,1807147NPD,1807147E,200,195.72,0,200
2040,2015,1807147NPD,1807147E,200,195.72,0,200
2035,2015,1807407WNPD,1807147NPD,200,25,0,0
2015,2015,GW1807-4-11.03-AWC,1807147PD,1814,579,26,0
2035,2015,GW1807-4-11.03-AWC,1807147PD,1861.323226,579,26,0
2040,2015,GW1807-4-11.03-AWC,1807147PD,1861.481029,579,26,0
2025,2015,GW1807-4-11.03-AWC,1807147PD,1882,579,26,0
2020,2015,GW1807-4-11.03-AWC,1807147PD,1882,579,26,0
2030,2015,GW1807-4-11.03-AWC,1807147PD,1882,579,26,0
2015,2015,1807407WPD,1807147PD,2250,25,0,0
2020,2015,1807407WPD,1807147PD,2567,25,0,0
2025,2015,1807407WPD,1807147PD,2601,25,0,0
2030,2015,1807407WPD,1807147PD,2635,25,0,0
2035,2015,1807407WPD,1807147PD,2639.676774,25,0,0
2040,2015,1807407WPD,1807147PD,2674.518971,25,0,0
2015,2015,1807147PD,1807147E,4064,326.2,0,4064
2020,2015,1807147PD,1807147E,4449,326.2,0,4449
2025,2015,1807147PD,1807147E,4483,326.2,0,4483
2035,2015,1807147PD,1807147E,4501,326.2,0,4501
2030,2015,1807147PD,1807147E,4517,326.2,0,4517
2040,2015,1807147PD,1807147E,4536,326.2,0,4536
2015,2015,GW1807-9-15,1807149PD,92.9820838,579,26,0
2030,2015,GW1807-9-15,1807149PD,130,579,26,0
2025,2015,GW1807-9-15,1807149PD,130,579,26,0
2035,2015,GW1807-9-15,1807149PD,130,579,26,0
2040,2015,GW1807-9-15,1807149PD,130,579,26,0
2020,2015,GW1807-9-15,1807149PD,130,579,26,0
2015,2015,SW1807149,1807149PD,199.9614705,87,224,0
2030,2015,SW1807149,1807149PD,3258,87,224,0
2025,2015,SW1807149,1807149PD,3258,87,224,0
2035,2015,SW1807149,1807149PD,3258,87,224,0
2020,2015,SW1807149,1807149PD,3258,87,224,0
2040,2015,SW1807149,1807149PD,3258,87,224,0
2020,2015,1807309WPD,1807149PD,27886,25,0,0
2025,2015,1807309WPD,1807149PD,29066,25,0,0
2030,2015,1807309WPD,1807149PD,29158,25,0,0
2035,2015,1807309WPD,1807149PD,29550,25,0,0
2040,2015,1807309WPD,1807149PD,29928,25,0,0
2015,2015,1807309WPD,1807149PD,30846.05645,25,0,0
2015,2015,1807149PD,1807149E,31139,489.3,0,31139
2020,2015,1807149PD,1807149E,31274,489.3,0,31274
2025,2015,1807149PD,1807149E,32454,489.3,0,32454
2030,2015,1807149PD,1807149E,32546,489.3,0,32546
2035,2015,1807149PD,1807149E,32938,489.3,0,32938
2040,2015,1807149PD,1807149E,33316,489.3,0,33316
2015,2015,GW1807-8-05-ASJ,1807151PD,3750,579,181.75,0
2015,2015,1807151PD,1807151E,3750,163.1,0,3750
2020,2015,1807151PD,1807151E,4860,326.2,0,4860
2020,2015,GW1807-8-05-ASJ,1807151PD,4860,1158,363.5,0
2025,2015,GW1807-8-05-ASJ,1807151PD,4960,1158,363.5,0
2025,2015,1807151PD,1807151E,4960,326.2,0,4960
2030,2015,1807151PD,1807151E,5040,326.2,0,5040
2030,2015,GW1807-8-05-ASJ,1807151PD,5040,1158,363.5,0
2035,2015,1807151PD,1807151E,5110,326.2,0,5110
2035,2015,GW1807-8-05-ASJ,1807151PD,5110,1158,363.5,0
2040,2015,1807151PD,1807151E,5150,326.2,0,5150
2040,2015,GW1807-8-05-ASJ,1807151PD,5150,1158,363.5,0
2015,2015,1807246GW,1807153NPD,236,579,0,0
2015,2015,1807153NPD,1807153E,236,163.1,0,236
2020,2015,1807246GW,1807153NPD,237,579,0,0
2020,2015,1807153NPD,1807153E,237,163.1,0,237
2025,2015,1807153NPD,1807153E,254,163.1,0,254
2025,2015,1807246GW,1807153NPD,254,579,0,0
2030,2015,1807153NPD,1807153E,256,163.1,0,256
2030,2015,1807246GW,1807153NPD,256,579,0,0
2035,2015,1807153NPD,1807153E,256,163.1,0,256
2035,2015,1807246GW,1807153NPD,256,579,0,0
2040,2015,1807153NPD,1807153E,256,163.1,0,256
2040,2015,1807246GW,1807153NPD,256,579,0,0
2015,2015,1807229WPD,1807153PD,7870.09287,25,0,0
2020,2015,1807229WPD,1807153PD,9653.192573,25,0,0
2025,2015,1807229WPD,1807153PD,9887.652459,25,0,0
2035,2015,1807229WPD,1807153PD,9909.225418,25,0,0
2030,2015,1807229WPD,1807153PD,9909.300904,25,0,0
2040,2015,1807229WPD,1807153PD,9912.904291,25,0,0
2020,2015,1807246GW,1807153PD,18200.80743,579,26,0
2015,2015,1807246GW,1807153PD,19889.90713,579,26,0
2025,2015,1807246GW,1807153PD,20012.34754,579,26,0
2035,2015,1807246GW,1807153PD,20187.77458,579,26,0
2030,2015,1807246GW,1807153PD,20193.6991,579,26,0
2040,2015,1807246GW,1807153PD,20225.09571,579,26,0
2015,2015,1807153PD,1807153E,27760,326.2,0,27760
2020,2015,1807153PD,1807153E,27854,326.2,0,27854
2025,2015,1807153PD,1807153E,29900,326.2,0,29900
2035,2015,1807153PD,1807153E,30097,326.2,0,30097
2030,2015,1807153PD,1807153E,30103,326.2,0,30103
2040,2015,1807153PD,1807153E,30138,326.2,0,30138
2040,2015,1807055WTREC,1807155TREC,52,0,0,0
2030,2015,1807055WTREC,1807155TREC,52,0,0,0
2035,2015,1807155TREC,1807155NPD,52,0,236,0
2030,2015,1807155TREC,1807155NPD,52,0,236,0
2020,2015,1807155NPD,1807155E,52,195.72,0,52
2030,2015,1807155NPD,1807155E,52,195.72,0,52
2025,2015,1807155NPD,1807155E,52,195.72,0,52
2035,2015,1807055WTREC,1807155TREC,52,0,0,0
2015,2015,1807155NPD,1807155E,52,195.72,0,52
2040,2015,1807155TREC,1807155NPD,52,0,236,0
2025,2015,1807055WTREC,1807155TREC,52,0,0,0
2020,2015,1807055WTREC,1807155TREC,52,0,0,0
2015,2015,1807155TREC,1807155NPD,52,0,236,0
2025,2015,1807155TREC,1807155NPD,52,0,236,0
2035,2015,1807155NPD,1807155E,52,195.72,0,52
2040,2015,1807155NPD,1807155E,52,195.72,0,52
2015,2015,1807055WTREC,1807155TREC,52,0,0,0
2020,2015,1807155TREC,1807155NPD,52,0,236,0
2030,2015,1807055WPD,1807155PD,999.7939419,25,0,0
2040,2015,1807055WPD,1807155PD,999.7939419,25,0,0
2020,2015,1807055WPD,1807155PD,999.7939419,25,0,0
2025,2015,1807055WPD,1807155PD,999.7939419,25,0,0
2035,2015,1807055WPD,1807155PD,999.7939419,25,0,0
2015,2015,1807055WPD,1807155PD,1243.277146,25,0,0
2015,2015,GW1807-4-11.04-AC,1807155PD,3242.722854,579,26,0
2030,2015,GW1807-4-11.04-AC,1807155PD,3852.206058,579,26,0
2020,2015,GW1807-4-11.04-AC,1807155PD,3852.206058,579,26,0
2040,2015,GW1807-4-11.04-AC,1807155PD,3852.206058,579,26,0
2035,2015,GW1807-4-11.04-AC,1807155PD,3852.206058,579,26,0
2025,2015,GW1807-4-11.04-AC,1807155PD,3852.206058,579,26,0
2015,2015,1807155PD,1807155E,4486,326.2,0,4486
2025,2015,1807155PD,1807155E,4852,326.2,0,4852
2020,2015,1807155PD,1807155E,4852,326.2,0,4852
2035,2015,1807155PD,1807155E,4852,326.2,0,4852
2040,2015,1807155PD,1807155E,4852,326.2,0,4852
2030,2015,1807155PD,1807155E,4852,326.2,0,4852
2015,2015,1807159NPD,1807159E,726,195.72,0,726
2015,2015,1807159TREC,1807159NPD,726,0,236,0
2015,2015,1807407WTREC,1807159TREC,726,108,0,0
2030,2015,1807407WTREC,1807159TREC,1060,108,0,0
2030,2015,1807159TREC,1807159NPD,1060,0,236,0
2035,2015,1807159NPD,1807159E,1060,195.72,0,1060
2025,2015,1807159NPD,1807159E,1060,195.72,0,1060
2025,2015,1807159TREC,1807159NPD,1060,0,236,0
2040,2015,1807159NPD,1807159E,1060,195.72,0,1060
2020,2015,1807407WTREC,1807159TREC,1060,108,0,0
2020,2015,1807159NPD,1807159E,1060,195.72,0,1060
2020,2015,1807159TREC,1807159NPD,1060,0,236,0
2025,2015,1807407WTREC,1807159TREC,1060,108,0,0
2030,2015,1807159NPD,1807159E,1060,195.72,0,1060
2035,2015,1807407WTREC,1807159TREC,1060,108,0,0
2035,2015,1807159TREC,1807159NPD,1060,0,236,0
2040,2015,1807407WTREC,1807159TREC,1060,108,0,0
2040,2015,1807159TREC,1807159NPD,1060,0,236,0
2015,2015,GW1807-4-11.03-AWC,1807159PD,1764,579,181.75,0
2040,2015,GW1807-4-11.03-AWC,1807159PD,4449.554599,579,181.75,0
2025,2015,GW1807-4-11.03-AWC,1807159PD,4449.568673,579,181.75,0
2030,2015,GW1807-4-11.03-AWC,1807159PD,4450,579,181.75,0
2035,2015,GW1807-4-11.03-AWC,1807159PD,4450,579,181.75,0
2020,2015,GW1807-4-11.03-AWC,1807159PD,4450,579,181.75,0
2040,2015,1807407WPD,1807159PD,5540.445401,25,0,0
2035,2015,1807407WPD,1807159PD,5650,25,0,0
2020,2015,1807407WPD,1807159PD,5681,25,0,0
2030,2015,1807407WPD,1807159PD,5759,25,0,0
2025,2015,1807407WPD,1807159PD,5866.431327,25,0,0
2015,2015,1807407WPD,1807159PD,7063,25,0,0
2015,2015,1807159PD,1807159E,8827,326.2,0,8827
2040,2015,1807159PD,1807159E,9990,326.2,0,9990
2035,2015,1807159PD,1807159E,10100,326.2,0,10100
2020,2015,1807159PD,1807159E,10131,326.2,0,10131
2030,2015,1807159PD,1807159E,10209,326.2,0,10209
2025,2015,1807159PD,1807159E,10316,326.2,0,10316
2015,2015,1907061WGW,1807161WE,8756.710768,163.1,0,8756.710768
2015,2015,WWT1807161W,1807161WAREC,8756.710768,108,1095,0
2025,2015,1907061WGW,1807161WE,13027,163.1,0,13027
2025,2015,WWT1807161W,1807161WAREC,13027,108,1095,0
2030,2015,1907061WGW,1807161WE,13707,163.1,0,13707
2030,2015,WWT1807161W,1807161WAREC,13707,108,1095,0
2020,2015,1907061WGW,1807161WE,13977,163.1,0,13977
2020,2015,WWT1807161W,1807161WAREC,13977,108,1095,0
2035,2015,WWT1807161W,1807161WAREC,14871,108,1095,0
2035,2015,1907061WGW,1807161WE,14871,163.1,0,14871
2015,2015,1807161WPD,1807161WE,15502.34701,163.1,0,37583.71878
2015,2015,1807161WNPD,1807161WE,15644.28923,195.72,0,24662.28923
2040,2015,1907061WGW,1807161WE,16254,163.1,0,16254
2040,2015,WWT1807161W,1807161WAREC,16254,108,1095,0
2020,2015,1807161WNPD,1807161WE,20167,195.72,0,30757
2015,2015,WWT1807161W,1807161WTREC,24662.28923,108,0,0
2015,2015,1807161WTREC,1807161WNPD,24662.28923,0,236,0
2025,2015,1807161WNPD,1807161WE,24728,195.72,0,36507
2035,2015,1807161WNPD,1807161WE,26681,195.72,0,43019
2030,2015,1807161WNPD,1807161WE,26717,195.72,0,40320
2020,2015,1807161WTREC,1807161WNPD,30757,0,236,0
2020,2015,WWT1807161W,1807161WTREC,30757,108,0,0
2040,2015,1807161WNPD,1807161WE,32507,195.72,0,51715
2040,2015,1807217WPD,1807161WPD,35327.52089,25,0,0
2025,2015,WWT1807161W,1807161WTREC,36507,108,0,0
2025,2015,1807161WTREC,1807161WNPD,36507,0,236,0
2015,2015,1807217WPD,1807161WPD,37583.71878,25,0,0
2035,2015,1807217WPD,1807161WPD,38117.08923,25,0,0
2030,2015,1807217WPD,1807161WPD,39306.67968,25,0,0
2030,2015,WWT1807161W,1807161WTREC,40320,108,0,0
2030,2015,1807161WTREC,1807161WNPD,40320,0,236,0
2025,2015,1807217WPD,1807161WPD,40787.19635,25,0,0
2020,2015,1807217WPD,1807161WPD,42497.26171,25,0,0
2035,2015,1807161WTREC,1807161WNPD,43019,0,236,0
2035,2015,WWT1807161W,1807161WTREC,43019,108,0,0
2040,2015,1807161WTREC,1807161WNPD,51715,0,236,0
2040,2015,WWT1807161W,1807161WTREC,51715,108,0,0
2020,2015,1807217WIMP,1807163PD,106.8413507,25,224,0
2025,2015,1807217WIMP,1807163PD,109.3189868,25,224,0
2030,2015,1807217WIMP,1807163PD,120.11467,25,224,0
2035,2015,1807217WIMP,1807163PD,128.0558605,25,224,0
2040,2015,1807217WIMP,1807163PD,179,25,224,0
2035,2015,1807246GW,1807163NPD,323.8715276,0,0,0
2030,2015,1807246GW,1807163NPD,399.0571861,0,0,0
2025,2015,1807246GW,1807163NPD,474.4476127,0,0,0
2020,2015,1807246GW,1807163NPD,551.4021985,0,0,0
2035,2015,1807217WIMP,1807163NPD,1642.952149,25,224,0
2015,2015,RES1807163,1807163SW,1683.894021,87,0,0
2015,2015,1807163SW,1807163E,1683.894021,163.1,0,1683.894021
2030,2015,1807217WIMP,1807163NPD,2024.357826,25,224,0
2025,2015,1807217WIMP,1807163NPD,2406.802261,25,224,0
2015,2015,1807246GW,1807163NPD,2420.970066,0,0,0
2020,2015,1807217WIMP,1807163NPD,2797.181443,25,224,0
2040,2015,1807246GW,1807163NPD,3514,0,0,0
2015,2015,1807217WIMP,1807163NPD,3519.135912,25,224,0
2015,2015,1807217WPD,1807163PD,12139.76293,25,0,0
2040,2015,1807217WIMP,1807163NPD,17826,25,224,0
2020,2015,1807163TREC,1807163NPD,25359,0,944,0
2020,2015,WWT1807163,1807163TREC,25359,432,0,0
2015,2015,1807163TREC,1807163NPD,26249,0,1180,0
2015,2015,WWT1807163,1807163TREC,26249,540,0,0
2025,2015,1807163TREC,1807163NPD,28261,0,944,0
2025,2015,WWT1807163,1807163TREC,28261,432,0,0
2020,2015,1807163NPD,1807163E,28707.58364,1109.08,0,28707.58364
2030,2015,WWT1807163,1807163TREC,28785,432,0,0
2030,2015,1807163TREC,1807163NPD,28785,0,944,0
2025,2015,1807217WPD,1807163PD,29085.81348,25,0,0
2035,2015,WWT1807163,1807163TREC,29311,432,0,0
2035,2015,1807163TREC,1807163NPD,29311,0,944,0
2040,2015,WWT1807163,1807163TREC,29311,432,0,0
2040,2015,1807163TREC,1807163NPD,29311,0,944,0
2020,2015,1807217WPD,1807163PD,29758.16528,25,0,0
2030,2015,1807217WPD,1807163PD,30402.8429,25,0,0
2035,2015,1807217WPD,1807163PD,31088.53819,25,0,0
2025,2015,1807163NPD,1807163E,31142.24987,1109.08,0,31142.24987
2030,2015,1807163NPD,1807163E,31208.41501,1109.08,0,31208.41501
2035,2015,1807163NPD,1807163E,31277.82368,1109.08,0,31277.82368
2015,2015,1807163NPD,1807163E,32189.10598,1304.8,0,32189.10598
2020,2015,1807163BDSL,1807163PD,37872.40973,0,758,0
2020,2015,1807246GW,1807163BDSL,37872.40973,579,0,0
2040,2015,1807217WPD,1807163PD,41757,25,0,0
2015,2015,1807246GW,1807163BDSL,44392.23707,579,0,0
2015,2015,1807163BDSL,1807163PD,44392.23707,0,758,0
2025,2015,1807246GW,1807163BDSL,45623.61766,579,0,0
2025,2015,1807163BDSL,1807163PD,45623.61766,0,758,0
2030,2015,1807163BDSL,1807163PD,47698.62742,0,758,0
2030,2015,1807246GW,1807163BDSL,47698.62742,579,0,0
2035,2015,1807163BDSL,1807163PD,48782.58227,0,758,0
2035,2015,1807246GW,1807163BDSL,48782.58227,579,0,0
2040,2015,1807163NPD,1807163E,50651,1109.08,0,50651
2015,2015,1807163PD,1807163E,56532,326.2,0,56532
2040,2015,1807246GW,1807163BDSL,65523,579,0,0
2040,2015,1807163BDSL,1807163PD,65523,0,758,0
2020,2015,1807163PD,1807163E,67737.41636,489.3,0,67737.41636
2025,2015,1807163PD,1807163E,74818.75013,489.3,0,74818.75013
2030,2015,1807163PD,1807163E,78221.58499,489.3,0,78221.58499
2035,2015,1807163PD,1807163E,79999.17632,489.3,0,79999.17632
2040,2015,1807163PD,1807163E,107459,489.3,0,107459
2015,2015,GW1807-8-02.01,1807165NPD,115.1360947,579,0,0
2020,2015,GW1807-8-02.01-ACH,1807165NPD,122.1978625,579,0,0
2025,2015,GW1807-8-02.01-ACH,1807165NPD,135.0179289,579,0,0
2030,2015,GW1807-8-02.01-ACH,1807165NPD,149.0741129,579,0,0
2035,2015,GW1807-8-02.01-ACH,1807165NPD,164.5724342,579,0,0
2020,2015,GW1807-8-02.03,1807165NPD,177.383994,579,0,0
2040,2015,GW1807-8-02.01-ACH,1807165NPD,181.8780817,579,0,0
2025,2015,GW1807-8-02.03,1807165NPD,195.9937677,579,0,0
2030,2015,GW1807-8-02.03,1807165NPD,216.3979058,579,0,0
2035,2015,GW1807-8-02.03,1807165NPD,238.895469,579,0,0
2040,2015,GW1807-8-02.03,1807165NPD,264.0165702,579,0,0
2015,2015,GW1807-8-02.01-ACH,1807165NPD,266.3147929,579,0,0
2015,2015,GW1807-8-02.03,1807165NPD,464.5491124,579,0,0
2040,2015,1807165TREC,1807165NPD,500,0,236,0
2025,2015,1807165TREC,1807165NPD,500,0,236,0
2020,2015,1807165TREC,1807165NPD,500,0,236,0
2040,2015,WWT1807165,1807165TREC,500,108,0,0
2030,2015,WWT1807165,1807165TREC,500,108,0,0
2035,2015,1807165TREC,1807165NPD,500,0,236,0
2035,2015,WWT1807165,1807165TREC,500,108,0,0
2020,2015,WWT1807165,1807165TREC,500,108,0,0
2025,2015,WWT1807165,1807165TREC,500,108,0,0
2030,2015,1807165TREC,1807165NPD,500,0,236,0
2020,2015,1807165NPD,1807165E,799.5818565,521.92,0,799.5818565
2025,2015,1807165NPD,1807165E,831.0116966,521.92,0,831.0116966
2015,2015,1807165NPD,1807165E,846,489.3,0,846
2030,2015,1807165NPD,1807165E,865.4720187,521.92,0,865.4720187
2035,2015,1807165NPD,1807165E,903.4679033,521.92,0,903.4679033
2040,2015,1807165NPD,1807165E,945.8946519,521.92,0,945.8946519
2015,2015,1807411WPD,1807165PD,2249.895524,87,0,0
2020,2015,1807411WPD,1807165PD,5819.904426,174,0,0
2025,2015,1807411WPD,1807165PD,7542.68638,174,0,0
2020,2015,GW1807-8-02.01-ACH,1807165PD,8314.149179,579,26,0
2015,2015,1807061WPD,1807165PD,8615.599926,25,0,0
2030,2015,1807411WPD,1807165PD,9267.461218,174,0,0
2025,2015,GW1807-8-02.01-ACH,1807165PD,9527.603848,579,26,0
2030,2015,1807061WPD,1807165PD,10023.02868,50,929,0
2025,2015,1807061WPD,1807165PD,10186.69807,50,929,0
2035,2015,1807411WPD,1807165PD,10235.84908,174,0,0
2020,2015,1807061WPD,1807165PD,10543.36454,50,929,0
2015,2015,GW1807-8-02.01-ACH,1807165PD,10669.50455,579,26,0
2030,2015,GW1807-8-02.01-ACH,1807165PD,10812.03809,579,26,0
2035,2015,1807061WPD,1807165PD,11069.85908,50,929,0
2040,2015,1807411WPD,1807165PD,11305.97568,174,0,0
2035,2015,GW1807-8-02.01-ACH,1807165PD,11941.82393,579,26,0
2040,2015,1807061WPD,1807165PD,12227.8247,50,929,0
2040,2015,GW1807-8-02.01-ACH,1807165PD,13190.30496,579,26,0
2015,2015,1807165PD,1807165E,21535,489.3,0,21535
2020,2015,1807165PD,1807165E,24677.41814,815.5,0,24677.41814
2025,2015,1807165PD,1807165E,27256.9883,815.5,0,27256.9883
2030,2015,1807165PD,1807165E,30102.52798,815.5,0,30102.52798
2035,2015,1807165PD,1807165E,33247.5321,815.5,0,33247.5321
2040,2015,1807165PD,1807165E,36724.10535,815.5,0,36724.10535
2015,2015,1807229WPD,1807169PD,257.6836394,25,0,0
2020,2015,1807229WPD,1807169PD,430,25,0,0
2025,2015,1807229WPD,1807169PD,458,25,0,0
2040,2015,1807229WPD,1807169PD,458,25,0,0
2030,2015,1807229WPD,1807169PD,458,25,0,0
2035,2015,1807229WPD,1807169PD,459,25,0,0
2020,2015,1807027WGW,1807169PD,3976,0,181.75,0
2015,2015,GW1807-8-01,1807169PD,4031.860392,579,26,0
2040,2015,GW1807-8-01,1807169PD,4200,579,26,0
2020,2015,GW1807-8-01,1807169PD,4200,579,26,0
2025,2015,GW1807-8-01,1807169PD,4200,579,26,0
2035,2015,GW1807-8-01,1807169PD,4200,579,26,0
2030,2015,GW1807-8-01,1807169PD,4200,579,26,0
2025,2015,1807027WGW,1807169PD,4494,0,181.75,0
2040,2015,1807027WGW,1807169PD,4500,0,181.75,0
2030,2015,1807027WGW,1807169PD,4507,0,181.75,0
2035,2015,1807027WGW,1807169PD,4523,0,181.75,0
2015,2015,1807027WGW,1807169PD,6355.455968,0,181.75,0
2020,2015,1807169PD,1807169E,8606,489.3,0,8606
2025,2015,1807169PD,1807169E,9152,489.3,0,9152
2040,2015,1807169PD,1807169E,9158,489.3,0,9158
2030,2015,1807169PD,1807169E,9165,489.3,0,9165
2035,2015,1807169PD,1807169E,9182,489.3,0,9182
2015,2015,1807169PD,1807169E,10645,489.3,0,10645
2015,2015,1807229PD,1807173PD,539,25,0,0
2020,2015,1807229PD,1807173PD,611.3000982,25,0,0
2025,2015,1807229PD,1807173PD,656,25,0,0
2035,2015,1807229PD,1807173PD,660,25,0,0
2030,2015,1807229PD,1807173PD,660,25,0,0
2040,2015,1807229PD,1807173PD,661,25,0,0
2015,2015,1807246GW,1807173PD,1401,25,26,0
2020,2015,1807246GW,1807173PD,1425.699902,25,26,0
2025,2015,1807246GW,1807173PD,1530,25,26,0
2035,2015,1807246GW,1807173PD,1540,25,26,0
2030,2015,1807246GW,1807173PD,1541,25,26,0
2040,2015,1807246GW,1807173PD,1543,25,26,0
2015,2015,1807173PD,1807173E,1940,326.2,0,1940
2020,2015,1807173PD,1807173E,2037,326.2,0,2037
2025,2015,1807173PD,1807173E,2186,326.2,0,2186
2035,2015,1807173PD,1807173E,2200,326.2,0,2200
2030,2015,1807173PD,1807173E,2201,326.2,0,2201
2040,2015,1807173PD,1807173E,2204,326.2,0,2204
2020,2015,1807177NPD,1807177E,500,195.72,0,500
2020,2015,GW1807-4-13-6B,1807177NPD,500,579,0,0
2025,2015,GW1807-4-13-6B,1807177NPD,518,579,0,0
2025,2015,1807177NPD,1807177E,518,195.72,0,518
2030,2015,1807177NPD,1807177E,538,195.72,0,538
2030,2015,GW1807-4-13-6B,1807177NPD,538,579,0,0
2035,2015,1807177NPD,1807177E,557,195.72,0,557
2040,2015,GW1807-4-13-6B,1807177NPD,557,579,0,0
2040,2015,1807177NPD,1807177E,557,195.72,0,557
2035,2015,GW1807-4-13-6B,1807177NPD,557,579,0,0
2015,2015,1807177NPD,1807177E,621,195.72,0,621
2015,2015,GW1807-4-13-6B,1807177NPD,621,579,0,0
2015,2015,GW1807-4-13-6B,1807177PD,1283.188835,579,181.75,0
2020,2015,GW1807-4-13-6B,1807177PD,1283.34488,579,181.75,0
2025,2015,GW1807-4-13-6B,1807177PD,1323.463128,579,181.75,0
2030,2015,GW1807-4-13-6B,1807177PD,1363.792025,579,181.75,0
2035,2015,GW1807-4-13-6B,1807177PD,1405.48756,579,181.75,0
2040,2015,GW1807-4-13-6B,1807177PD,2338,579,181.75,0
2015,2015,1807375WPD,1807177PD,4650.811165,25,0,0
2020,2015,1807375WPD,1807177PD,5832.65512,25,0,0
2015,2015,1807177PD,1807177E,5934,326.2,0,5934
2025,2015,1807375WPD,1807177PD,6060.536872,25,0,0
2030,2015,1807375WPD,1807177PD,6298.207975,25,0,0
2035,2015,1807375WPD,1807177PD,6543.51244,25,0,0
2020,2015,1807177PD,1807177E,7116,326.2,0,7116
2025,2015,1807177PD,1807177E,7384,326.2,0,7384
2030,2015,1807177PD,1807177E,7662,326.2,0,7662
2035,2015,1807177PD,1807177E,7949,326.2,0,7949
2040,2015,1807375WPD,1807177PD,10885,25,0,0
2040,2015,1807177PD,1807177E,13223,326.2,0,13223
2020,2015,1807179TREC,1807179NPD,70,0,236,0
2030,2015,1807179TREC,1807179NPD,70,0,236,0
2035,2015,WW_1807_855,1807179TREC,70,108,0,0
2040,2015,1807179TREC,1807179NPD,70,0,236,0
2020,2015,WW_1807_855,1807179TREC,70,108,0,0
2030,2015,1807179NPD,1807179E,70,195.72,0,70
2025,2015,1807179TREC,1807179NPD,70,0,236,0
2025,2015,WW_1807_855,1807179TREC,70,108,0,0
2040,2015,1807179NPD,1807179E,70,195.72,0,70
2040,2015,WW_1807_855,1807179TREC,70,108,0,0
2025,2015,1807179NPD,1807179E,70,195.72,0,70
2030,2015,WW_1807_855,1807179TREC,70,108,0,0
2035,2015,1807179NPD,1807179E,70,195.72,0,70
